model,node_count,agent_count,tokens_per_second,simulated_duration_ms,completed_token_count,mean_token_latency_ms,p95_token_latency_ms,mean_expert_batch_size,remote_expert_route_fraction,mean_compute_busy_fraction,mean_memory_bandwidth_busy_fraction,maximum_network_link_busy_fraction
Kimi K3,5,68,270.73074463475325,2500.0,681,239.88829151786453,280.15802879701613,1.8338428340226578,0.8005418535127056,1.0,1.0,0.07785749156219705
Kimi K3,5,100,352.5728339637142,2850.0,1006,267.7270629455104,329.3061091638253,2.489972281102234,0.8044839679358717,1.0,1.0,0.10205525145139734
Kimi K3,5,147,477.089852297636,3100.0,1470,306.60339420741667,362.2584361505666,3.3023400936037444,0.8009259259259259,1.0,1.0,0.12233871556270451
Kimi K3,5,215,609.7272103836723,3550.0,2150,351.3368925912038,405.5527959071487,4.541587208449465,0.7981589147286822,1.0,1.0,0.15646532259401005
Kimi K3,5,316,692.9211833694472,4550.0,3167,429.0957303139772,532.3913630895586,5.842131228416378,0.7961729781771502,1.0,1.0,0.19076165323744645
Kimi K3,5,335,783.3283097663925,4300.0,3350,425.81575667493246,524.2296614552529,6.622734761120263,0.7972222222222223,1.0,1.0,0.20370229788749894
Kimi K3,6,1,21.861137623177594,5900.0,128,45.74327362267648,49.17565502521515,1,0.8125,0.18262958765886425,0.18262958765886425,0.01266731407533566
Kimi K3,6,2,42.30301197977108,3050.0,128,47.21146095240624,51.10520531670785,1.0014836795252227,0.8302165354330708,0.353846328037245,0.353846328037245,0.015980548429583193
Kimi K3,6,3,59.743895061193484,2200.0,129,50.12850624483346,55.53501865925348,1.0053658536585366,0.8376937984496124,0.4997213260577759,0.4997213260577759,0.017769181767111574
Kimi K3,6,4,76.35498326933035,1700.0,128,52.31256578666023,61.22762794294095,1.0106707317073171,0.8298611111111112,0.6368676395785033,0.6368676395785033,0.018626071702742043
Kimi K3,6,5,86.26440316710732,1500.0,129,56.908334284664825,68.8497875181172,1.0197668525088697,0.8326771653543307,0.7283497374999904,0.7283497374999904,0.021501755578864405
Kimi K3,6,6,102.60121665940693,1300.0,132,58.43920276781631,64.58033055535066,1.0285714285714285,0.84375,0.8486833774154882,0.8486833774154882,0.022235823339104153
Kimi K3,6,7,84.11331286151872,1550.0,130,82.29601691302508,93.18976990609836,1.0309757356737224,0.8395,0.7008790795727059,0.7008790795727059,0.022486718666824078
Kimi K3,6,8,91.71119112365956,1400.0,128,87.13624341830507,94.80896381780576,1.0292708887706226,0.834349593495935,0.7538707526935077,0.7538707526935077,0.022207136906071154
Kimi K3,6,10,110.6788918008188,1200.0,133,89.42382698938809,101.7286838316241,1.0536663124335812,0.8408203125,0.9040463158410171,0.9040463158410171,0.02412732751238575
Kimi K3,6,15,135.8696404426883,1150.0,156,107.39513711530012,125.4256621893459,1.0984308131241085,0.8322147651006712,0.9867149837773931,0.9867149837773931,0.029118384863578137
Kimi K3,6,22,165.99164632676226,1350.0,226,129.29916292982674,155.10851423283648,1.1725228390723823,0.840669014084507,0.9937736525688341,0.9937736525688341,0.0353306441277879
Kimi K3,6,32,205.0648974601281,1600.0,327,151.81731090872117,183.78957396400045,1.3026562919237994,0.8319444444444445,0.9949837577615382,0.9949837577615382,0.040506449993398884
Kimi K3,6,46,267.65048894273815,1750.0,460,168.07883929044408,199.09435087725294,1.5581876724931003,0.829248366013072,0.9998069172369187,0.9998069172369187,0.048741388198501094
